phi,percent lengthening,thrust,power,efficiency,LE sigma magnitude
3.7699111843077517,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
3.7699111843077517,0.25,5.418835977511978,15.720865245816205,0.34469069563166016,4.723047704600916
3.7699111843077517,0.5,6.0509506901873,17.755318635151543,0.3407965136828227,6.04576217147104
3.9494307645128828,-0.5,4.643014060345869,9.750114947478087,0.4762009561278871,3.858865140595711
3.9494307645128828,-0.25,4.693631842009666,11.66079179630085,0.40251399081652633,3.872246306179704
3.9494307645128828,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
3.9494307645128828,0.25,5.651284444757826,15.966656756297132,0.3539428780247938,5.1230464949470145
3.9494307645128828,0.5,6.392961081857934,18.23122416816073,0.3506600008255448,6.2409115380810745
4.128950344718014,-0.5,4.64075374063039,9.777597243742216,0.4746313051092926,3.6471506870057917
4.128950344718014,-0.25,4.672649962448666,11.663849846182408,0.4006095778040241,3.7261848035939784
4.128950344718014,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
4.128950344718014,0.25,5.592807590701964,15.927132406763034,0.3511496889626614,4.87810262042323
4.128950344718014,0.5,6.320602594176667,18.22895730732002,0.3467341816439806,5.902513332687215
4.308469924923145,-0.5,4.689133055034138,9.87179582374218,0.475003042886739,3.492047938437468
4.308469924923145,-0.25,4.705738749765339,11.707089789273986,0.4019563217219644,3.684108665873674
4.308469924923145,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
4.308469924923145,0.25,5.5277140498761295,15.88937928962979,0.3478873497269836,4.6087242688098184
4.308469924923145,0.5,6.270654904261859,18.242726381482704,0.34373452592189796,5.611784581674745
4.487989505128276,-0.5,4.714718997412804,9.9853493128089,0.4721636519380356,3.298120582805693
4.487989505128276,-0.25,4.679873300981024,11.729331395264344,0.3989889230063444,3.514288499696519
4.487989505128276,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
4.487989505128276,0.25,5.49084700189194,15.868275326296288,0.34602670353171416,4.429026116208504
4.487989505128276,0.5,6.212845701129956,18.258262112152682,0.3402758522671603,5.24277600735901
4.667509085333407,-0.5,4.73301025273363,10.10359145672323,0.4684483010824972,3.0830961935595895
4.667509085333407,-0.25,4.683925871059902,11.759165083308135,0.3983212955916936,3.418278741563735
4.667509085333407,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
4.667509085333407,0.25,5.562784552067267,15.902071451753242,0.349815089747566,4.48979624185663
4.667509085333407,0.5,6.133332420272134,18.23576696640087,0.33633531463594085,4.87933933320985
4.847028665538538,-0.5,4.72862748804713,10.199635476011856,0.46360749844131327,3.0447373938786066
4.847028665538538,-0.25,4.673494333192513,11.7822076878851,0.3966569302625664,3.3283388964709104
4.847028665538538,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
4.847028665538538,0.25,5.467787319185289,15.831446895150517,0.345375085132628,4.200183708445631
4.847028665538538,0.5,6.0648949980541484,18.180212694914992,0.33359868225031825,4.578734402731322
5.026548245743669,-0.5,4.69237834179618,10.258291780583656,0.45742297471764864,3.215369944484947
5.026548245743669,-0.25,4.65052099167169,11.80388829895673,0.39398212469383664,3.422283282132276
5.026548245743669,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
5.026548245743669,0.25,5.496411056105287,15.798301747668535,0.3479115125090221,4.197804383867204
5.026548245743669,0.5,5.990866876398075,18.073470546693787,0.3314729653566174,4.634708967646105
5.2060678259488,-0.5,4.636700033502427,10.288207990758785,0.4506810163312471,3.3679980246193293
5.2060678259488,-0.25,4.635968035727782,11.826616268538109,0.3919944581325995,3.516055231822268
5.2060678259488,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
5.2060678259488,0.25,5.474872561942049,15.727694646369539,0.34810394562217845,4.096477714490035
5.2060678259488,0.5,5.924191791664194,17.903948646827743,0.3308874432408436,4.856268167891987
5.385587406153931,-0.5,4.580427163610616,10.284803087996865,0.44535876131224306,3.5029496399541773
5.385587406153931,-0.25,4.629815859677765,11.825045667827341,0.39152625619655795,3.6037880264158964
5.385587406153931,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
5.385587406153931,0.25,5.429034241904653,15.646591817982845,0.3469787098085469,4.072217497933951
5.385587406153931,0.5,5.857255477108305,17.674368474210695,0.33139828931680565,5.022037821906123
5.565106986359062,-0.5,4.526749830535015,10.257124705490787,0.4413273661488955,3.621080160945105
5.565106986359062,-0.25,4.632127195700271,11.841370855973858,0.3911816673965081,3.691356140111554
5.565106986359062,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
5.565106986359062,0.25,5.382758011473596,15.566238697594876,0.34579695943537603,4.148703136328419
5.565106986359062,0.5,5.786373560824376,17.410694749419584,0.33234593128555506,5.188194298992844
5.744626566564193,-0.5,4.484178575141173,10.22767123014303,0.43843593270043574,3.717018409428205
5.744626566564193,-0.25,4.645480367890081,11.853947353619523,0.39189311621766354,3.828468423701191
5.744626566564193,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
5.744626566564193,0.25,5.339857720152789,15.49828937165073,0.34454497474543144,4.213124583366302
5.744626566564193,0.5,5.721790893767364,17.166921988833437,0.3333032501393794,5.331289611666004
5.924146146769324,-0.5,4.467949494602788,10.212420586376588,0.4375015165907925,3.8929647006354275
5.924146146769324,-0.25,4.656820547208678,11.837474237833215,0.3933964673245265,3.896996689793005
5.924146146769324,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
5.924146146769324,0.25,5.305113375743629,15.451383596945774,0.34334228662812266,4.260890084027827
5.924146146769324,0.5,5.674637329554846,17.040939413652545,0.33300026435212515,5.628494934152014
6.103665726974455,-0.5,4.474559713787414,10.155167180603817,0.4406190104219792,4.008925858780004
6.103665726974455,-0.25,4.670830973070979,11.814411531996406,0.3953502855746298,3.9479287897737567
6.103665726974455,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
6.103665726974455,0.25,5.2779597567332415,15.442228847685191,0.34178743294070624,4.457238041337052
6.103665726974455,0.5,5.702317439783514,17.107345735304655,0.3333256676993186,6.039171305536294
6.283185307179586,-0.5,4.494672739104723,10.074087924046731,0.4461617540954741,4.065373873931142
6.283185307179586,-0.25,4.701040740195148,11.810622788243517,0.39803495755318163,4.018713899963753
6.283185307179586,0.0,4.960709482201811,13.636023793232724,0.3637944284508882,3.839140868501122
6.283185307179586,0.25,5.279958542080461,15.468426015385548,0.3413378023613257,4.672031367429484
6.283185307179586,0.5,5.769277107176637,17.208892431485257,0.3352497628854494,6.187749332477004
